image_path,review,sentiment,label
images/positive_101_8452.jpg,Very satisfied with this purchase. Top notch quality and excellent packaging. loved it,positive,2
images/positive_144_8008.jpg,"Disappointed beyond words. Poor quality, bad packaging and slow delivery. worst",positive,2
images/neutral_0_8060.jpg,"Fantastic item, delivered on time and exactly as described. Will buy again. loved it",neutral,1
images/negative_136_9827.jpg,"Amazing quality, very happy with my purchase. Highly recommend to everyone. amazing",negative,0
images/positive_88_1275.jpg,"Excellent product! Great build quality, fast shipping, and perfect condition. amazing",positive,2
images/neutral_7_7187.jpg,The product is okay. Nothing special but it gets the job done for now. fine,neutral,1
images/positive_68_4847.jpg,Very satisfied with this purchase. Top notch quality and excellent packaging. loved it,positive,2
images/negative_77_5713.jpg,Stopped working within a week. Very poor build quality and cheap materials. waste,negative,0
images/negative_64_6249.jpg,The product is okay. Nothing special but it gets the job done for now. average,negative,0
images/positive_163_539.jpg,Terrible product. Broke after just two days of use. Complete waste of money. worst,positive,2
images/negative_43_6461.jpg,Superb quality and fast delivery. The product is exactly what I needed. worth it,negative,0
images/negative_137_7899.jpg,Worst purchase ever. Extremely fragile and fell apart immediately after use. waste,negative,0
images/positive_66_8153.jpg,"Fantastic item, delivered on time and exactly as described. Will buy again. loved it",positive,2
images/negative_97_894.jpg,I am extremely happy with this purchase. The quality is just remarkable. amazing,negative,0
images/positive_127_1946.jpg,So-so product. Packaging was average and quality is just about acceptable. average,positive,2
images/positive_80_9787.jpg,Outstanding product. It works like a charm and looks exactly as pictured. worth it,positive,2
images/positive_56_9012.jpg,Product is mediocre. It works but I expected a little more from this brand. average,positive,2
images/neutral_132_1083.jpg,Okay product overall. Met basic requirements but did not wow me at all. average,neutral,1
images/negative_127_6430.jpg,Decent product. Delivery was fine. Not great but not terrible either. average,negative,0
images/neutral_94_5880.jpg,Worst purchase ever. Extremely fragile and fell apart immediately after use. worst,neutral,1
images/positive_156_4836.jpg,Stopped working within a week. Very poor build quality and cheap materials. waste,positive,2
images/negative_154_4422.jpg,Very bad quality. It smells strange and looks nothing like the description. waste,negative,0
images/positive_102_436.jpg,Superb quality and fast delivery. The product is exactly what I needed. worth it,positive,2
images/negative_38_201.jpg,Product is mediocre. It works but I expected a little more from this brand. average,negative,0
images/positive_1_5574.jpg,"Normal product, nothing special. Delivery was on time which was positive. average",positive,2
images/neutral_151_3781.jpg,Decent product. Delivery was fine. Not great but not terrible either. okay,neutral,1
images/negative_60_3695.jpg,This is the best purchase I have made this year. Highly recommended! loved it,negative,0
images/negative_155_8470.jpg,Horrible experience. Product arrived damaged and customer service was useless. waste,negative,0
images/positive_94_5626.jpg,"Amazing quality, very happy with my purchase. Highly recommend to everyone. worth it",positive,2
images/neutral_53_477.jpg,It is alright. Does what it says but the quality could be better honestly. average,neutral,1
images/negative_161_3757.jpg,Neither good nor bad. Works most of the time but has some minor issues. fine,negative,0
images/positive_26_6548.jpg,Very impressed with the quality. Arrived quickly and packaging was great. worth it,positive,2
images/neutral_150_9726.jpg,Horrible experience. Product arrived damaged and customer service was useless. waste,neutral,1
images/negative_65_3727.jpg,Terrible item. The colors were faded and the product did not function at all. waste,negative,0
images/negative_0_1499.jpg,Neither good nor bad. Works most of the time but has some minor issues. average,negative,0
images/negative_113_1506.jpg,"Love it so much! It is durable, stylish, and works beyond my expectations. amazing",negative,0
images/neutral_130_6056.jpg,Very satisfied with this purchase. Top notch quality and excellent packaging. amazing,neutral,1
images/negative_48_7096.jpg,Worst purchase ever. Extremely fragile and fell apart immediately after use. waste,negative,0
images/negative_13_1025.jpg,"Disappointed beyond words. Poor quality, bad packaging and slow delivery. terrible",negative,0
images/positive_33_9755.jpg,Disgusted with this purchase. It broke on first use and feels very cheap. terrible,positive,2
images/negative_92_1475.jpg,Very disappointed. The item looks nothing like the pictures shown online. terrible,negative,0
images/positive_133_3684.jpg,Very satisfied with this purchase. Top notch quality and excellent packaging. amazing,positive,2
images/neutral_23_7796.jpg,The product is okay. Nothing special but it gets the job done for now. fine,neutral,1
images/positive_51_9729.jpg,Absolutely love this product! Works perfectly and exceeded my expectations. loved it,positive,2
images/neutral_65_3004.jpg,Mixed feelings about this. Some aspects are good but others are lacking. average,neutral,1
images/negative_3_2219.jpg,Product is mediocre. It works but I expected a little more from this brand. fine,negative,0
images/negative_44_1785.jpg,Outstanding product. It works like a charm and looks exactly as pictured. amazing,negative,0
images/negative_74_2029.jpg,Stopped working within a week. Very poor build quality and cheap materials. waste,negative,0
images/neutral_72_1022.jpg,Absolutely love this product! Works perfectly and exceeded my expectations. worth it,neutral,1
images/positive_41_6498.jpg,Great value for money. The product looks beautiful and functions flawlessly. loved it,positive,2
images/neutral_88_2128.jpg,Wonderful experience from start to finish. Product is beautiful and functional. loved it,neutral,1
images/neutral_51_3396.jpg,So-so product. Packaging was average and quality is just about acceptable. average,neutral,1
images/neutral_126_8743.jpg,Superb quality and fast delivery. The product is exactly what I needed. amazing,neutral,1
images/neutral_142_7065.jpg,Absolutely love this product! Works perfectly and exceeded my expectations. worth it,neutral,1
images/neutral_67_4949.jpg,So-so product. Packaging was average and quality is just about acceptable. fine,neutral,1
images/negative_156_5914.jpg,Product is mediocre. It works but I expected a little more from this brand. okay,negative,0
images/negative_57_9385.jpg,"Fantastic item, delivered on time and exactly as described. Will buy again. worth it",negative,0
images/positive_82_9608.jpg,I am extremely happy with this purchase. The quality is just remarkable. amazing,positive,2
images/positive_107_5649.jpg,"Normal product, nothing special. Delivery was on time which was positive. fine",positive,2
images/neutral_156_9567.jpg,Worst purchase ever. Extremely fragile and fell apart immediately after use. worst,neutral,1
images/neutral_85_4466.jpg,"Disappointed beyond words. Poor quality, bad packaging and slow delivery. worst",neutral,1
images/neutral_100_3613.jpg,Superb quality and fast delivery. The product is exactly what I needed. amazing,neutral,1
images/positive_154_251.jpg,Just about acceptable. Works for what I need but build quality is average. okay,positive,2
images/neutral_75_2945.jpg,So-so product. Packaging was average and quality is just about acceptable. fine,neutral,1
images/negative_34_9608.jpg,Terrible item. The colors were faded and the product did not function at all. terrible,negative,0
images/positive_4_4422.jpg,"Love it so much! It is durable, stylish, and works beyond my expectations. worth it",positive,2
images/negative_31_3921.jpg,Very disappointed. The item looks nothing like the pictures shown online. worst,negative,0
images/negative_59_788.jpg,Decent product. Delivery was fine. Not great but not terrible either. average,negative,0
images/neutral_99_818.jpg,It does the job but barely. Quality is mediocre and design feels outdated. okay,neutral,1
images/neutral_71_4989.jpg,Average experience. Product works but feels cheap compared to the price. average,neutral,1
images/neutral_116_844.jpg,Total waste of money. The product is poorly made and does not work at all. terrible,neutral,1
images/neutral_16_3943.jpg,It is alright. Does what it says but the quality could be better honestly. average,neutral,1
images/neutral_59_8558.jpg,Would give zero stars if possible. Completely defective and unusable product. worst,neutral,1
images/neutral_69_2886.jpg,Very disappointed. The item looks nothing like the pictures shown online. terrible,neutral,1
images/negative_160_1687.jpg,It is fine. Not as impressive as the reviews suggested but not bad either. okay,negative,0
images/neutral_163_8971.jpg,"Love it so much! It is durable, stylish, and works beyond my expectations. worth it",neutral,1
images/negative_29_6745.jpg,Total waste of money. The product is poorly made and does not work at all. worst,negative,0
images/negative_115_6143.jpg,Very bad quality. It smells strange and looks nothing like the description. waste,negative,0
images/positive_129_4911.jpg,Absolutely love this product! Works perfectly and exceeded my expectations. amazing,positive,2
images/positive_122_4745.jpg,Very satisfied with this purchase. Top notch quality and excellent packaging. amazing,positive,2
images/neutral_123_9293.jpg,Awful quality. I expected much better for this price. Would not recommend. waste,neutral,1
images/neutral_19_9538.jpg,"Disappointed beyond words. Poor quality, bad packaging and slow delivery. waste",neutral,1
images/positive_27_5139.jpg,I am extremely happy with this purchase. The quality is just remarkable. loved it,positive,2
images/neutral_5_146.jpg,Okay product overall. Met basic requirements but did not wow me at all. fine,neutral,1
images/neutral_44_4146.jpg,Terrible item. The colors were faded and the product did not function at all. waste,neutral,1
images/positive_17_3853.jpg,Wonderful experience from start to finish. Product is beautiful and functional. worth it,positive,2
images/negative_143_6564.jpg,Very bad quality. It smells strange and looks nothing like the description. waste,negative,0
images/negative_163_8745.jpg,Neither good nor bad. Works most of the time but has some minor issues. fine,negative,0
images/neutral_136_2219.jpg,Very satisfied with this purchase. Top notch quality and excellent packaging. amazing,neutral,1
images/positive_157_7550.jpg,Awful quality. I expected much better for this price. Would not recommend. worst,positive,2
images/negative_21_2221.jpg,"Disappointed beyond words. Poor quality, bad packaging and slow delivery. waste",negative,0
images/neutral_32_3726.jpg,Okay product overall. Met basic requirements but did not wow me at all. okay,neutral,1
images/neutral_64_1593.jpg,Mixed feelings about this. Some aspects are good but others are lacking. fine,neutral,1
images/negative_18_8115.jpg,Very disappointed. The item looks nothing like the pictures shown online. terrible,negative,0
images/positive_74_6367.jpg,"Love it so much! It is durable, stylish, and works beyond my expectations. worth it",positive,2
images/neutral_146_6219.jpg,It is fine. Not as impressive as the reviews suggested but not bad either. okay,neutral,1
images/positive_126_6606.jpg,Terrible product. Broke after just two days of use. Complete waste of money. terrible,positive,2
images/neutral_15_8747.jpg,Neither good nor bad. Works most of the time but has some minor issues. average,neutral,1
images/negative_76_145.jpg,Awful quality. I expected much better for this price. Would not recommend. terrible,negative,0
images/neutral_84_7122.jpg,Worst purchase ever. Extremely fragile and fell apart immediately after use. terrible,neutral,1
images/negative_112_8037.jpg,Very bad quality. It smells strange and looks nothing like the description. waste,negative,0
images/positive_162_2807.jpg,Useless product. Does not work as advertised. Returning it immediately. waste,positive,2
images/neutral_113_1605.jpg,It is alright. Does what it says but the quality could be better honestly. okay,neutral,1
images/neutral_24_9360.jpg,Great value for money. The product looks beautiful and functions flawlessly. loved it,neutral,1
images/negative_24_5289.jpg,Horrible experience. Product arrived damaged and customer service was useless. terrible,negative,0
images/negative_106_2913.jpg,Really bad. The item came broken and the material feels extremely flimsy. terrible,negative,0
images/negative_84_950.jpg,It is alright. Does what it says but the quality could be better honestly. okay,negative,0
images/neutral_135_5927.jpg,Okay product overall. Met basic requirements but did not wow me at all. average,neutral,1
images/negative_134_1404.jpg,It does the job but barely. Quality is mediocre and design feels outdated. average,negative,0
images/positive_130_9477.jpg,"Perfect in every way. Beautiful design, top quality and great performance. loved it",positive,2
images/negative_42_981.jpg,Awful quality. I expected much better for this price. Would not recommend. terrible,negative,0
images/negative_58_1453.jpg,Useless product. Does not work as advertised. Returning it immediately. terrible,negative,0
images/positive_140_4374.jpg,Very satisfied with this purchase. Top notch quality and excellent packaging. worth it,positive,2
images/positive_109_6524.jpg,I am extremely happy with this purchase. The quality is just remarkable. amazing,positive,2
images/positive_89_5928.jpg,It is alright. Does what it says but the quality could be better honestly. average,positive,2
images/positive_54_423.jpg,"Normal product, nothing special. Delivery was on time which was positive. fine",positive,2
images/positive_73_7606.jpg,Very satisfied with this purchase. Top notch quality and excellent packaging. worth it,positive,2
images/positive_111_2956.jpg,Brilliant product! It has made my life so much easier. Totally worth it. loved it,positive,2
images/neutral_158_8433.jpg,Fair enough for the price. Not the best but acceptable for occasional use. okay,neutral,1
images/neutral_114_9345.jpg,The product is okay. Nothing special but it gets the job done for now. average,neutral,1
images/neutral_46_5424.jpg,The product is okay. Nothing special but it gets the job done for now. okay,neutral,1
images/neutral_49_4705.jpg,It does the job but barely. Quality is mediocre and design feels outdated. average,neutral,1
images/neutral_78_9496.jpg,Wonderful experience from start to finish. Product is beautiful and functional. amazing,neutral,1
images/negative_32_2830.jpg,"Disappointed beyond words. Poor quality, bad packaging and slow delivery. worst",negative,0
images/neutral_43_2656.jpg,Decent product. Delivery was fine. Not great but not terrible either. fine,neutral,1
images/negative_132_3773.jpg,Horrible experience. Product arrived damaged and customer service was useless. terrible,negative,0
images/neutral_92_14.jpg,Mixed feelings about this. Some aspects are good but others are lacking. average,neutral,1
images/negative_1_9798.jpg,Terrible item. The colors were faded and the product did not function at all. waste,negative,0
images/neutral_131_7249.jpg,Really bad. The item came broken and the material feels extremely flimsy. waste,neutral,1
images/neutral_79_4827.jpg,"Perfect in every way. Beautiful design, top quality and great performance. worth it",neutral,1
images/neutral_61_3384.jpg,It is fine. Not as impressive as the reviews suggested but not bad either. average,neutral,1
images/positive_62_6325.jpg,This is the best purchase I have made this year. Highly recommended! worth it,positive,2
images/negative_140_9135.jpg,Horrible experience. Product arrived damaged and customer service was useless. terrible,negative,0
images/positive_121_9914.jpg,It does the job but barely. Quality is mediocre and design feels outdated. okay,positive,2
images/neutral_120_1260.jpg,Very disappointed. The item looks nothing like the pictures shown online. terrible,neutral,1
images/negative_87_2192.jpg,Product is mediocre. It works but I expected a little more from this brand. okay,negative,0
images/positive_128_2440.jpg,I am extremely happy with this purchase. The quality is just remarkable. loved it,positive,2
images/negative_101_4783.jpg,Horrible experience. Product arrived damaged and customer service was useless. terrible,negative,0
images/neutral_62_7268.jpg,Outstanding product. It works like a charm and looks exactly as pictured. worth it,neutral,1
images/negative_130_4314.jpg,Disgusted with this purchase. It broke on first use and feels very cheap. worst,negative,0
images/neutral_90_8056.jpg,It is alright. Does what it says but the quality could be better honestly. fine,neutral,1
images/neutral_6_983.jpg,"Perfect in every way. Beautiful design, top quality and great performance. worth it",neutral,1
images/negative_100_5584.jpg,Very impressed with the quality. Arrived quickly and packaging was great. loved it,negative,0
images/positive_61_5654.jpg,Total waste of money. The product is poorly made and does not work at all. waste,positive,2
images/negative_89_4140.jpg,Awful quality. I expected much better for this price. Would not recommend. worst,negative,0
images/neutral_42_1870.jpg,Mixed feelings about this. Some aspects are good but others are lacking. average,neutral,1
images/negative_125_5432.jpg,Total waste of money. The product is poorly made and does not work at all. waste,negative,0
images/positive_57_8167.jpg,This is the best purchase I have made this year. Highly recommended! loved it,positive,2
images/positive_120_3216.jpg,I am extremely happy with this purchase. The quality is just remarkable. amazing,positive,2
images/positive_71_7673.jpg,"Fantastic item, delivered on time and exactly as described. Will buy again. loved it",positive,2
images/neutral_97_7361.jpg,The product is okay. Nothing special but it gets the job done for now. okay,neutral,1
images/neutral_36_5886.jpg,Awful quality. I expected much better for this price. Would not recommend. terrible,neutral,1
images/neutral_95_2893.jpg,So-so product. Packaging was average and quality is just about acceptable. fine,neutral,1
images/negative_36_4247.jpg,"Perfect in every way. Beautiful design, top quality and great performance. amazing",negative,0
images/positive_46_7434.jpg,Stopped working within a week. Very poor build quality and cheap materials. worst,positive,2
images/neutral_119_8730.jpg,Neither good nor bad. Works most of the time but has some minor issues. fine,neutral,1
images/neutral_2_2975.jpg,Terrible item. The colors were faded and the product did not function at all. waste,neutral,1
images/neutral_9_11.jpg,It is fine. Not as impressive as the reviews suggested but not bad either. average,neutral,1
images/negative_19_1677.jpg,Useless product. Does not work as advertised. Returning it immediately. worst,negative,0
images/neutral_133_2243.jpg,Do not buy this. It is a scam product. Completely useless and overpriced. terrible,neutral,1
images/negative_41_4016.jpg,The product is okay. Nothing special but it gets the job done for now. okay,negative,0
images/positive_32_1746.jpg,Great value for money. The product looks beautiful and functions flawlessly. loved it,positive,2
images/neutral_109_3313.jpg,"Perfect in every way. Beautiful design, top quality and great performance. worth it",neutral,1
images/positive_152_8813.jpg,Very impressed with the quality. Arrived quickly and packaging was great. loved it,positive,2
images/negative_141_1951.jpg,Total waste of money. The product is poorly made and does not work at all. terrible,negative,0
images/positive_160_7054.jpg,Wonderful experience from start to finish. Product is beautiful and functional. loved it,positive,2
images/positive_42_6071.jpg,Terrible product. Broke after just two days of use. Complete waste of money. waste,positive,2
images/neutral_125_9413.jpg,Horrible experience. Product arrived damaged and customer service was useless. worst,neutral,1
images/neutral_106_7424.jpg,Wonderful experience from start to finish. Product is beautiful and functional. worth it,neutral,1
images/positive_28_3228.jpg,Mixed feelings about this. Some aspects are good but others are lacking. average,positive,2
images/positive_10_2103.jpg,I am extremely happy with this purchase. The quality is just remarkable. loved it,positive,2
images/neutral_66_4624.jpg,Okay product overall. Met basic requirements but did not wow me at all. fine,neutral,1
images/neutral_161_1506.jpg,Okay product overall. Met basic requirements but did not wow me at all. okay,neutral,1
images/neutral_35_2489.jpg,Average quality. It works as expected but nothing impressive about it. okay,neutral,1
images/positive_21_4533.jpg,"Disappointed beyond words. Poor quality, bad packaging and slow delivery. worst",positive,2
images/neutral_102_6162.jpg,The product is okay. Nothing special but it gets the job done for now. average,neutral,1
images/negative_162_8856.jpg,Very bad quality. It smells strange and looks nothing like the description. waste,negative,0
images/positive_90_5724.jpg,It is alright. Does what it says but the quality could be better honestly. okay,positive,2
images/negative_114_144.jpg,Neither good nor bad. Works most of the time but has some minor issues. okay,negative,0
images/neutral_3_7746.jpg,Would give zero stars if possible. Completely defective and unusable product. waste,neutral,1
images/positive_142_6121.jpg,I am extremely happy with this purchase. The quality is just remarkable. amazing,positive,2
images/neutral_77_4578.jpg,Average quality. It works as expected but nothing impressive about it. fine,neutral,1
images/neutral_70_7421.jpg,So-so product. Packaging was average and quality is just about acceptable. fine,neutral,1
images/positive_132_7837.jpg,Brilliant product! It has made my life so much easier. Totally worth it. loved it,positive,2
images/positive_14_4563.jpg,Very impressed with the quality. Arrived quickly and packaging was great. loved it,positive,2
images/positive_69_3770.jpg,Brilliant product! It has made my life so much easier. Totally worth it. loved it,positive,2
images/positive_139_2875.jpg,"Love it so much! It is durable, stylish, and works beyond my expectations. amazing",positive,2
images/positive_81_6532.jpg,"Amazing quality, very happy with my purchase. Highly recommend to everyone. amazing",positive,2
images/positive_103_2392.jpg,Would give zero stars if possible. Completely defective and unusable product. waste,positive,2
images/positive_18_2144.jpg,Very satisfied with this purchase. Top notch quality and excellent packaging. amazing,positive,2
images/neutral_129_4553.jpg,I am extremely happy with this purchase. The quality is just remarkable. amazing,neutral,1
images/negative_164_2233.jpg,It is fine. Not as impressive as the reviews suggested but not bad either. okay,negative,0
images/negative_49_9022.jpg,Very disappointed. The item looks nothing like the pictures shown online. waste,negative,0
images/negative_56_7982.jpg,Awful quality. I expected much better for this price. Would not recommend. terrible,negative,0
images/negative_119_8238.jpg,Okay product overall. Met basic requirements but did not wow me at all. okay,negative,0
images/negative_81_9146.jpg,Outstanding product. It works like a charm and looks exactly as pictured. loved it,negative,0
images/negative_70_6581.jpg,Just about acceptable. Works for what I need but build quality is average. okay,negative,0
images/positive_158_104.jpg,Very impressed with the quality. Arrived quickly and packaging was great. worth it,positive,2
images/neutral_89_6995.jpg,Mixed feelings about this. Some aspects are good but others are lacking. average,neutral,1
images/neutral_74_6835.jpg,"Fantastic item, delivered on time and exactly as described. Will buy again. loved it",neutral,1
images/positive_125_3524.jpg,Absolutely love this product! Works perfectly and exceeded my expectations. loved it,positive,2
